pair_index,free_slot,sent_order,template,differences,case,referent,prime,prime_referent,prime_case,prime_style,has_personal_pronoun,has_inanimate_pronoun
117,2,"[0, 1]",The chemist told the visitor that BLANK would be delighted to answer any questions about the laboratory.,"['he', 'she']",$NOM_PRONOUN,chemist,The chemist told the visitor that the visitor would be given safety glasses before being allowed to enter the laboratory.,visitor,$NOM_PRONOUN,repeated_np,False,False
117,1,"[1, 0]",The chemist told the visitor that BLANK would be given safety glasses before being allowed to enter the laboratory.,"['he', 'she']",$NOM_PRONOUN,visitor,The chemist told the visitor that the chemist would be delighted to answer any questions about the laboratory.,chemist,$NOM_PRONOUN,repeated_np,False,False
118,2,"[0, 1]",The chemist instructed the visitor to put on safety glasses in order for BLANK to continue doing chemistry demonstrations.,"['him', 'her']",$ACC_PRONOUN,chemist,The chemist instructed the visitor to put on safety glasses in order for the visitor to be allowed into the laboratory.,visitor,$ACC_PRONOUN,repeated_np,False,False
118,1,"[1, 0]",The chemist instructed the visitor to put on safety glasses in order for BLANK to be allowed into the laboratory.,"['him', 'her']",$ACC_PRONOUN,visitor,The chemist instructed the visitor to put on safety glasses in order for the chemist to continue doing chemistry demonstrations.,chemist,$ACC_PRONOUN,repeated_np,False,False
119,2,"[0, 1]",The chemist told the visitor that BLANK laboratory contained a variety of chemicals.,"['his', 'her']",$POSS_PRONOUN,chemist,The chemist told the visitor that the visitor's questions about the laboratory were welcome.,visitor,$POSS_PRONOUN,repeated_np,False,False
119,1,"[1, 0]",The chemist told the visitor that BLANK questions about the laboratory were welcome.,"['his', 'her']",$POSS_PRONOUN,visitor,The chemist told the visitor that the chemist's laboratory contained a variety of chemicals.,chemist,$POSS_PRONOUN,repeated_np,False,False
120,2,"[0, 1]","The machinist gave the child a laser cutter demonstration, but said BLANK could not provide adult supervision beyond this one time.","['he', 'she']",$NOM_PRONOUN,machinist,"The machinist gave the child a laser cutter demonstration, but said the child would not be allowed to operate it without adult supervision.",child,$NOM_PRONOUN,repeated_np,False,True
120,1,"[1, 0]","The machinist gave the child a laser cutter demonstration, but said BLANK would not be allowed to operate it without adult supervision.","['he', 'she']",$NOM_PRONOUN,child,"The machinist gave the child a laser cutter demonstration, but said the machinist could not provide adult supervision beyond this one time.",machinist,$NOM_PRONOUN,repeated_np,False,False
121,2,"[0, 1]",The machinist told the child it was not possible for BLANK to provide adult supervision with the laser cutter.,"['him', 'her']",$ACC_PRONOUN,machinist,The machinist told the child it was not possible for the child to use the laser cutter without adult supervision.,child,$ACC_PRONOUN,repeated_np,False,True
121,1,"[1, 0]",The machinist told the child it was not possible for BLANK to use the laser cutter without adult supervision.,"['him', 'her']",$ACC_PRONOUN,child,The machinist told the child it was not possible for the machinist to provide adult supervision with the laser cutter.,machinist,$ACC_PRONOUN,repeated_np,False,True
122,2,"[0, 1]",The machinist told the child that BLANK presence was required whenever the machine was running.,"['his', 'her']",$POSS_PRONOUN,machinist,The machinist told the child that the child's age meant that an adult's presence was required whenever the laser cutter was running.,child,$POSS_PRONOUN,repeated_np,False,False
122,1,"[1, 0]",The machinist told the child that BLANK age meant that an adult's presence was required whenever the laser cutter was running.,"['his', 'her']",$POSS_PRONOUN,child,The machinist told the child that the machinist's presence was required whenever the machine was running.,machinist,$POSS_PRONOUN,repeated_np,False,False
123,2,"[0, 1]",The appraiser told the buyer that BLANK valued the painting at ten thousand dollars.,"['he', 'she']",$NOM_PRONOUN,appraiser,The appraiser told the buyer that the buyer had paid too much for the painting.,buyer,$NOM_PRONOUN,repeated_np,False,False
123,1,"[1, 0]",The appraiser told the buyer that BLANK had paid too much for the painting.,"['he', 'she']",$NOM_PRONOUN,buyer,The appraiser told the buyer that the appraiser valued the painting at ten thousand dollars.,appraiser,$NOM_PRONOUN,repeated_np,False,False
124,2,"[0, 1]",The appraiser met with the buyer after the purchase for BLANK to estimate its value.,"['him', 'her']",$ACC_PRONOUN,appraiser,The appraiser met with the buyer after the purchase for the buyer to request an estimate of its value.,buyer,$ACC_PRONOUN,repeated_np,False,True
124,1,"[1, 0]",The appraiser met with the buyer after the purchase for BLANK to request an estimate of its value.,"['him', 'her']",$ACC_PRONOUN,buyer,The appraiser met with the buyer after the purchase for the appraiser to estimate its value.,appraiser,$ACC_PRONOUN,repeated_np,False,True
125,2,"[0, 1]",The appraiser gave the buyer BLANK estimates of the painting's value.,"['his', 'her']",$POSS_PRONOUN,appraiser,The appraiser gave the buyer the buyer's paintings back.,buyer,$POSS_PRONOUN,repeated_np,False,False
125,1,"[1, 0]",The appraiser gave the buyer BLANK paintings back.,"['his', 'her']",$POSS_PRONOUN,buyer,The appraiser gave the buyer the appraiser's estimates of the painting's value.,appraiser,$POSS_PRONOUN,repeated_np,False,False
126,2,"[0, 1]",The patient told the nutritionist that BLANK had been making helpful suggestions.,"['he', 'she']",$NOM_PRONOUN,nutritionist,The patient told the nutritionist that the patient had been finding it hard to eat enough.,patient,$NOM_PRONOUN,repeated_np,False,True
126,1,"[1, 0]",The patient told the nutritionist that BLANK had been finding it hard to eat enough.,"['he', 'she']",$NOM_PRONOUN,patient,The patient told the nutritionist that the nutritionist had been making helpful suggestions.,nutritionist,$NOM_PRONOUN,repeated_np,False,False
127,2,"[0, 1]",The nutritionist showed the patient scientific studies for BLANK to emphasize the importance of eating iron-rich foods.,"['him', 'her']",$ACC_PRONOUN,nutritionist,The nutritionist showed the patient scientific studies for the patient to be convinced to eat more iron-rich foods.,patient,$ACC_PRONOUN,repeated_np,False,False
127,1,"[1, 0]",The nutritionist showed the patient scientific studies for BLANK to be convinced to eat more iron-rich foods.,"['him', 'her']",$ACC_PRONOUN,patient,The nutritionist showed the patient scientific studies for the nutritionist to emphasize the importance of eating iron-rich foods.,nutritionist,$ACC_PRONOUN,repeated_np,False,False
128,2,"[0, 1]",The nutritionist explained to the patient that it was BLANK belief that diet and exercise were equally important.,"['his', 'her']",$POSS_PRONOUN,nutritionist,The nutritionist explained to the patient that it was the patient's sugar intake that was the biggest problem.,patient,$POSS_PRONOUN,repeated_np,False,True
128,1,"[1, 0]",The nutritionist explained to the patient that it was BLANK sugar intake that was the biggest problem.,"['his', 'her']",$POSS_PRONOUN,patient,The nutritionist explained to the patient that it was the nutritionist's belief that diet and exercise were equally important.,nutritionist,$POSS_PRONOUN,repeated_np,False,True
129,2,"[0, 1]",The student asked the architect whether BLANK had any internship opportunities.,"['he', 'she']",$NOM_PRONOUN,architect,The student asked the architect whether the student could do an internship this early.,student,$NOM_PRONOUN,repeated_np,False,False
129,1,"[1, 0]",The student asked the architect whether BLANK could do an internship this early.,"['he', 'she']",$NOM_PRONOUN,student,The student asked the architect whether the architect had any internship opportunities.,architect,$NOM_PRONOUN,repeated_np,False,False
130,2,"[0, 1]",The architect offered the student an internship for BLANK to mentor and train a potential future employee.,"['him', 'her']",$ACC_PRONOUN,architect,The architect offered the student an internship for the student to gain experience in the field.,student,$ACC_PRONOUN,repeated_np,False,False
130,1,"[1, 0]",The architect offered the student an internship for BLANK to gain experience in the field.,"['him', 'her']",$ACC_PRONOUN,student,The architect offered the student an internship for the architect to mentor and train a potential future employee.,architect,$ACC_PRONOUN,repeated_np,False,False
131,2,"[0, 1]",The student set up a meeting with the architect to discuss BLANK inspirational career trajectory.,"['his', 'her']",$POSS_PRONOUN,architect,The student set up a meeting with the architect to discuss the student's job prospects.,student,$POSS_PRONOUN,repeated_np,False,False
131,1,"[1, 0]",The student set up a meeting with the architect to discuss BLANK job prospects.,"['his', 'her']",$POSS_PRONOUN,student,The student set up a meeting with the architect to discuss the architect's inspirational career trajectory.,architect,$POSS_PRONOUN,repeated_np,False,False
132,2,"[0, 1]",The hairdresser recommended a new shampoo to the client because BLANK wanted to try something different.,"['he', 'she']",$NOM_PRONOUN,client,The hairdresser recommended a new shampoo to the client because the hairdresser wanted to be helpful.,hairdresser,$NOM_PRONOUN,repeated_np,False,False
132,1,"[1, 0]",The hairdresser recommended a new shampoo to the client because BLANK wanted to be helpful.,"['he', 'she']",$NOM_PRONOUN,hairdresser,The hairdresser recommended a new shampoo to the client because the client wanted to try something different.,client,$NOM_PRONOUN,repeated_np,False,False
133,2,"[0, 1]",The hairdresser repositioned the client for BLANK to give feedback on the finished haircut.,"['him', 'her']",$ACC_PRONOUN,client,The hairdresser repositioned the client for the hairdresser to more easily cut the hair at the back.,hairdresser,$ACC_PRONOUN,repeated_np,False,False
133,1,"[1, 0]",The hairdresser repositioned the client for BLANK to more easily cut the hair at the back.,"['him', 'her']",$ACC_PRONOUN,hairdresser,The hairdresser repositioned the client for the client to give feedback on the finished haircut.,client,$ACC_PRONOUN,repeated_np,False,False
134,2,"[0, 1]",The hairdresser asked if the client was happy with BLANK current length.,"['his', 'her']",$POSS_PRONOUN,client,The hairdresser asked if the client was happy with the hairdresser's range of colouring services.,hairdresser,$POSS_PRONOUN,repeated_np,False,False
134,1,"[1, 0]",The hairdresser asked if the client was happy with BLANK range of colouring services.,"['his', 'her']",$POSS_PRONOUN,hairdresser,The hairdresser asked if the client was happy with the client's current length.,client,$POSS_PRONOUN,repeated_np,False,False
135,2,"[0, 1]",The customer ordered a chocolate cake from the baker even though BLANK had bad reviews online.,"['he', 'she']",$NOM_PRONOUN,baker,The customer ordered a chocolate cake from the baker even though the customer had started a low-carb diet.,customer,$NOM_PRONOUN,repeated_np,False,False
135,1,"[1, 0]",The customer ordered a chocolate cake from the baker even though BLANK had started a low-carb diet.,"['he', 'she']",$NOM_PRONOUN,customer,The customer ordered a chocolate cake from the baker even though the baker had bad reviews online.,baker,$NOM_PRONOUN,repeated_np,False,False
136,2,"[0, 1]",The baker gave the customer a menu for BLANK to illustrate the wide range of options for custom birthday cakes.,"['him', 'her']",$ACC_PRONOUN,baker,The baker gave the customer a menu for the customer to get acquainted with the options for custom birthday cakes.,customer,$ACC_PRONOUN,repeated_np,False,False
136,1,"[1, 0]",The baker gave the customer a menu for BLANK to get acquainted with the options for custom birthday cakes.,"['him', 'her']",$ACC_PRONOUN,customer,The baker gave the customer a menu for the baker to illustrate the wide range of options for custom birthday cakes.,baker,$ACC_PRONOUN,repeated_np,False,False
137,2,"[0, 1]",The customer told the baker which of BLANK cakes were the best for the occasion.,"['his', 'her']",$POSS_PRONOUN,baker,The customer told the baker which of the customer's friends had dietary restrictions.,customer,$POSS_PRONOUN,repeated_np,False,False
137,1,"[1, 0]",The customer told the baker which of BLANK friends had dietary restrictions.,"['his', 'her']",$POSS_PRONOUN,customer,The customer told the baker which of the baker's cakes were the best for the occasion.,baker,$POSS_PRONOUN,repeated_np,False,False
138,2,"[0, 1]",The programmer volunteered to teach the student to code because BLANK felt overwhelmed by the complexity of the programming language.,"['he', 'she']",$NOM_PRONOUN,student,The programmer volunteered to teach the student to code because the programmer wanted to earn good karma.,programmer,$NOM_PRONOUN,repeated_np,False,False
138,1,"[1, 0]",The programmer volunteered to teach the student to code because BLANK wanted to earn good karma.,"['he', 'she']",$NOM_PRONOUN,programmer,The programmer volunteered to teach the student to code because the student felt overwhelmed by the complexity of the programming language.,student,$NOM_PRONOUN,repeated_np,False,False
139,2,"[0, 1]",The programmer taught the student how to code for BLANK to learn the basics of web development.,"['him', 'her']",$ACC_PRONOUN,student,The programmer taught the student how to code for the programmer to earn good karma.,programmer,$ACC_PRONOUN,repeated_np,False,False
139,1,"[1, 0]",The programmer taught the student how to code for BLANK to earn good karma.,"['him', 'her']",$ACC_PRONOUN,programmer,The programmer taught the student how to code for the student to learn the basics of web development.,student,$ACC_PRONOUN,repeated_np,False,False
140,2,"[0, 1]",The programmer gave the student BLANK first lesson in coding.,"['his', 'her']",$POSS_PRONOUN,student,The programmer gave the student the programmer's feedback on the code.,programmer,$POSS_PRONOUN,repeated_np,False,False
140,1,"[1, 0]",The programmer gave the student BLANK feedback on the code.,"['his', 'her']",$POSS_PRONOUN,programmer,The programmer gave the student the student's first lesson in coding.,student,$POSS_PRONOUN,repeated_np,False,False
141,2,"[0, 1]","The paralegal forgot to file paperwork for the client, so BLANK got fed up and went to a different law firm.","['he', 'she']",$NOM_PRONOUN,client,"The paralegal forgot to file paperwork for the client, so the paralegal got fired.",paralegal,$NOM_PRONOUN,repeated_np,False,False
141,1,"[1, 0]","The paralegal forgot to file paperwork for the client, so BLANK got fired.","['he', 'she']",$NOM_PRONOUN,paralegal,"The paralegal forgot to file paperwork for the client, so the client got fed up and went to a different law firm.",client,$NOM_PRONOUN,repeated_np,False,False
142,2,"[0, 1]",The paralegal gave the client a presentation for BLANK to understand how class action lawsuits work.,"['him', 'her']",$ACC_PRONOUN,client,The paralegal gave the client a presentation for the paralegal to explain how class action lawsuits work.,paralegal,$ACC_PRONOUN,repeated_np,False,False
142,1,"[1, 0]",The paralegal gave the client a presentation for BLANK to explain how class action lawsuits work.,"['him', 'her']",$ACC_PRONOUN,paralegal,The paralegal gave the client a presentation for the client to understand how class action lawsuits work.,client,$ACC_PRONOUN,repeated_np,False,False
143,2,"[0, 1]",The client asked the paralegal if BLANK immigration case would take longer than a year.,"['his', 'her']",$POSS_PRONOUN,client,The client asked the paralegal if the paralegal's firm also handled immigration cases.,paralegal,$POSS_PRONOUN,repeated_np,False,False
143,1,"[1, 0]",The client asked the paralegal if BLANK firm also handled immigration cases.,"['his', 'her']",$POSS_PRONOUN,paralegal,The client asked the paralegal if the client's immigration case would take longer than a year.,client,$POSS_PRONOUN,repeated_np,False,False
144,2,"[0, 1]",The hygienist told the patient that BLANK needed to perform a full mouth x-ray.,"['he', 'she']",$NOM_PRONOUN,hygienist,The hygienist told the patient that the patient needed to floss every day to avoid gum disease.,patient,$NOM_PRONOUN,repeated_np,False,False
144,1,"[1, 0]",The hygienist told the patient that BLANK needed to floss every day to avoid gum disease.,"['he', 'she']",$NOM_PRONOUN,patient,The hygienist told the patient that the hygienist needed to perform a full mouth x-ray.,hygienist,$NOM_PRONOUN,repeated_np,False,False
145,2,"[0, 1]",The patient went to the hygienist for BLANK to perform a dental examination.,"['him', 'her']",$ACC_PRONOUN,hygienist,The patient went to the hygienist for the patient to receive a dental examination.,patient,$ACC_PRONOUN,repeated_np,False,False
145,1,"[1, 0]",The patient went to the hygienist for BLANK to receive a dental examination.,"['him', 'her']",$ACC_PRONOUN,patient,The patient went to the hygienist for the hygienist to perform a dental examination.,hygienist,$ACC_PRONOUN,repeated_np,False,False
146,2,"[0, 1]",The hygienist told the patient that BLANK gloves were completely sterile.,"['his', 'her']",$POSS_PRONOUN,hygienist,The hygienist told the patient that the patient's teeth were very healthy.,patient,$POSS_PRONOUN,repeated_np,False,False
146,1,"[1, 0]",The hygienist told the patient that BLANK teeth were very healthy.,"['his', 'her']",$POSS_PRONOUN,patient,The hygienist told the patient that the hygienist's gloves were completely sterile.,hygienist,$POSS_PRONOUN,repeated_np,False,False
147,2,"[0, 1]",The undergraduate applied to work with the scientist because BLANK needed more experience in the lab.,"['he', 'she']",$NOM_PRONOUN,undergraduate,The undergraduate applied to work with the scientist because the scientist needed a lab assistant.,scientist,$NOM_PRONOUN,repeated_np,False,False
147,1,"[1, 0]",The undergraduate applied to work with the scientist because BLANK needed a lab assistant.,"['he', 'she']",$NOM_PRONOUN,scientist,The undergraduate applied to work with the scientist because the undergraduate needed more experience in the lab.,undergraduate,$NOM_PRONOUN,repeated_np,False,False
148,2,"[0, 1]",The scientist hired the undergraduate for BLANK to get more experience in the lab.,"['him', 'her']",$ACC_PRONOUN,undergraduate,The scientist hired the undergraduate for the scientist to have more help annotating data.,scientist,$ACC_PRONOUN,repeated_np,False,False
148,1,"[1, 0]",The scientist hired the undergraduate for BLANK to have more help annotating data.,"['him', 'her']",$ACC_PRONOUN,scientist,The scientist hired the undergraduate for the undergraduate to get more experience in the lab.,undergraduate,$ACC_PRONOUN,repeated_np,False,False
149,2,"[0, 1]",The scientist hired the undergraduate because BLANK resume was strong.,"['his', 'her']",$POSS_PRONOUN,undergraduate,The scientist hired the undergraduate because the scientist's lab was growing.,scientist,$POSS_PRONOUN,repeated_np,False,False
149,1,"[1, 0]",The scientist hired the undergraduate because BLANK lab was growing.,"['his', 'her']",$POSS_PRONOUN,scientist,The scientist hired the undergraduate because the undergraduate's resume was strong.,undergraduate,$POSS_PRONOUN,repeated_np,False,False
150,2,"[0, 1]",The bystander called 911 and spoke to the dispatcher who said BLANK should wait for help in a safe location.,"['he', 'she']",$NOM_PRONOUN,bystander,The bystander called 911 and spoke to the dispatcher who said the dispatcher would send help.,dispatcher,$NOM_PRONOUN,repeated_np,False,False
150,1,"[1, 0]",The bystander called 911 and spoke to the dispatcher who said BLANK would send help.,"['he', 'she']",$NOM_PRONOUN,dispatcher,The bystander called 911 and spoke to the dispatcher who said the bystander should wait for help in a safe location.,bystander,$NOM_PRONOUN,repeated_np,False,False
151,2,"[0, 1]",The dispatcher told the bystander it was important for BLANK to wait for help in a safe location.,"['him', 'her']",$ACC_PRONOUN,bystander,The dispatcher told the bystander it was important for the dispatcher to know the exact address to which to send help.,dispatcher,$ACC_PRONOUN,repeated_np,False,True
151,1,"[1, 0]",The dispatcher told the bystander it was important for BLANK to know the exact address to which to send help.,"['him', 'her']",$ACC_PRONOUN,dispatcher,The dispatcher told the bystander it was important for the bystander to wait for help in a safe location.,bystander,$ACC_PRONOUN,repeated_np,False,True
152,2,"[0, 1]",The dispatcher on the phone with the bystander repeated BLANK address for confirmation before sending the ambulance.,"['his', 'her']",$POSS_PRONOUN,bystander,The dispatcher on the phone with the bystander repeated the dispatcher's estimate of the ambulance wait time.,dispatcher,$POSS_PRONOUN,repeated_np,False,False
152,1,"[1, 0]",The dispatcher on the phone with the bystander repeated BLANK estimate of the ambulance wait time.,"['his', 'her']",$POSS_PRONOUN,dispatcher,The dispatcher on the phone with the bystander repeated the bystander's address for confirmation before sending the ambulance.,bystander,$POSS_PRONOUN,repeated_np,False,False
153,2,"[0, 1]",The cashier told the customer that BLANK couldn't accept credit cards for purchases under ten dollars.,"['he', 'she']",$NOM_PRONOUN,cashier,The cashier told the customer that the customer couldn't make a purchase under ten dollars with a credit card.,customer,$NOM_PRONOUN,repeated_np,False,False
153,1,"[1, 0]",The cashier told the customer that BLANK couldn't make a purchase under ten dollars with a credit card.,"['he', 'she']",$NOM_PRONOUN,customer,The cashier told the customer that the cashier couldn't accept credit cards for purchases under ten dollars.,cashier,$NOM_PRONOUN,repeated_np,False,False
154,2,"[0, 1]",The cashier needed a credit card from the customer for BLANK to charge.,"['him', 'her']",$ACC_PRONOUN,cashier,The cashier needed a credit card from the customer for the customer to pay for the groceries.,customer,$ACC_PRONOUN,repeated_np,False,False
154,1,"[1, 0]",The cashier needed a credit card from the customer for BLANK to pay for the groceries.,"['him', 'her']",$ACC_PRONOUN,customer,The cashier needed a credit card from the customer for the cashier to charge.,cashier,$ACC_PRONOUN,repeated_np,False,False
155,2,"[0, 1]",The cashier told the customer that BLANK shift ended soon.,"['his', 'her']",$POSS_PRONOUN,cashier,The cashier told the customer that the customer's card was declined.,customer,$POSS_PRONOUN,repeated_np,False,False
155,1,"[1, 0]",The cashier told the customer that BLANK card was declined.,"['his', 'her']",$POSS_PRONOUN,customer,The cashier told the customer that the cashier's shift ended soon.,cashier,$POSS_PRONOUN,repeated_np,False,False
156,2,"[0, 1]",The auditor asked the taxpayer if BLANK had any further questions about the tax regulations.,"['he', 'she']",$NOM_PRONOUN,taxpayer,The auditor asked the taxpayer if the auditor could clarify anything about the tax regulations.,auditor,$NOM_PRONOUN,repeated_np,False,False
156,1,"[1, 0]",The auditor asked the taxpayer if BLANK could clarify anything about the tax regulations.,"['he', 'she']",$NOM_PRONOUN,auditor,The auditor asked the taxpayer if the taxpayer had any further questions about the tax regulations.,taxpayer,$NOM_PRONOUN,repeated_np,False,False
157,2,"[0, 1]",The taxpayer asked to meet the auditor for BLANK to understand the taxation scheme changes.,"['him', 'her']",$ACC_PRONOUN,taxpayer,The taxpayer asked to meet the auditor for the auditor to explain the new taxation scheme in detail.,auditor,$ACC_PRONOUN,repeated_np,False,False
157,1,"[1, 0]",The taxpayer asked to meet the auditor for BLANK to explain the new taxation scheme in detail.,"['him', 'her']",$ACC_PRONOUN,auditor,The taxpayer asked to meet the auditor for the taxpayer to understand the taxation scheme changes.,taxpayer,$ACC_PRONOUN,repeated_np,False,False
158,2,"[0, 1]",The auditor asked the taxpayer if BLANK bank records could be sent to the office.,"['his', 'her']",$POSS_PRONOUN,taxpayer,The auditor asked the taxpayer if the auditor's explanation of the new taxation scheme was clear.,auditor,$POSS_PRONOUN,repeated_np,False,False
158,1,"[1, 0]",The auditor asked the taxpayer if BLANK explanation of the new taxation scheme was clear.,"['his', 'her']",$POSS_PRONOUN,auditor,The auditor asked the taxpayer if the taxpayer's bank records could be sent to the office.,taxpayer,$POSS_PRONOUN,repeated_np,False,False
159,2,"[0, 1]",The dietitian encouraged the client to eat three square meals a day because BLANK had not been eating enough.,"['he', 'she']",$NOM_PRONOUN,client,The dietitian encouraged the client to eat three square meals a day because the dietitian gave that advice to everyone.,dietitian,$NOM_PRONOUN,repeated_np,False,False
159,1,"[1, 0]",The dietitian encouraged the client to eat three square meals a day because BLANK gave that advice to everyone.,"['he', 'she']",$NOM_PRONOUN,dietitian,The dietitian encouraged the client to eat three square meals a day because the client had not been eating enough.,client,$NOM_PRONOUN,repeated_np,False,False
160,2,"[0, 1]",The dietitian asked the client to maintain a food diary for BLANK to log mealtimes and other eating habits.,"['him', 'her']",$ACC_PRONOUN,client,The dietitian asked the client to maintain a food diary for the dietitian to decide what supplements to recommend.,dietitian,$ACC_PRONOUN,repeated_np,False,False
160,1,"[1, 0]",The dietitian asked the client to maintain a food diary for BLANK to decide what supplements to recommend.,"['him', 'her']",$ACC_PRONOUN,dietitian,The dietitian asked the client to maintain a food diary for the client to log mealtimes and other eating habits.,client,$ACC_PRONOUN,repeated_np,False,False
161,2,"[0, 1]",The dietitian told the client about BLANK cholesterol levels.,"['his', 'her']",$POSS_PRONOUN,client,The dietitian told the client about the dietitian's tips for healthier eating.,dietitian,$POSS_PRONOUN,repeated_np,False,False
161,1,"[1, 0]",The dietitian told the client about BLANK tips for healthier eating.,"['his', 'her']",$POSS_PRONOUN,dietitian,The dietitian told the client about the client's cholesterol levels.,client,$POSS_PRONOUN,repeated_np,False,False
162,2,"[0, 1]",The painter sold an entire collection of paintings to the customer because BLANK made an offer that was hard to refuse.,"['he', 'she']",$NOM_PRONOUN,customer,The painter sold an entire collection of paintings to the customer because the painter had to shut down the gallery.,painter,$NOM_PRONOUN,repeated_np,False,False
162,1,"[1, 0]",The painter sold an entire collection of paintings to the customer because BLANK had to shut down the gallery.,"['he', 'she']",$NOM_PRONOUN,painter,The painter sold an entire collection of paintings to the customer because the customer made an offer that was hard to refuse.,customer,$NOM_PRONOUN,repeated_np,False,False
163,2,"[0, 1]",The customer insisted on generous payments to the painter for BLANK to properly compensate the beautiful work.,"['him', 'her']",$ACC_PRONOUN,customer,The customer insisted on generous payments to the painter for the painter to be properly compensated.,painter,$ACC_PRONOUN,repeated_np,False,False
163,1,"[1, 0]",The customer insisted on generous payments to the painter for BLANK to be properly compensated.,"['him', 'her']",$ACC_PRONOUN,painter,The customer insisted on generous payments to the painter for the customer to properly compensate the beautiful work.,customer,$ACC_PRONOUN,repeated_np,False,False
164,2,"[0, 1]",The customer regularly bought paintings from the painter because of BLANK appreciation for good art.,"['his', 'her']",$POSS_PRONOUN,customer,The customer regularly bought paintings from the painter because of the painter's beautiful and intricate work.,painter,$POSS_PRONOUN,repeated_np,False,False
164,1,"[1, 0]",The customer regularly bought paintings from the painter because of BLANK beautiful and intricate work.,"['his', 'her']",$POSS_PRONOUN,painter,The customer regularly bought paintings from the painter because of the customer's appreciation for good art.,customer,$POSS_PRONOUN,repeated_np,False,False
165,2,"[0, 1]",The broker called the client because BLANK had requested a phone consultation.,"['he', 'she']",$NOM_PRONOUN,client,The broker called the client because the broker had new stocks to recommend.,broker,$NOM_PRONOUN,repeated_np,False,False
165,1,"[1, 0]",The broker called the client because BLANK had new stocks to recommend.,"['he', 'she']",$NOM_PRONOUN,broker,The broker called the client because the client had requested a phone consultation.,client,$NOM_PRONOUN,repeated_np,False,False
166,2,"[0, 1]",The broker showed the client several stock portfolios for BLANK to get acquainted with the wide range of options.,"['him', 'her']",$ACC_PRONOUN,client,The broker showed the client several stock portfolios for the broker to illustrate the wide range of options available.,broker,$ACC_PRONOUN,repeated_np,False,False
166,1,"[1, 0]",The broker showed the client several stock portfolios for BLANK to illustrate the wide range of options available.,"['him', 'her']",$ACC_PRONOUN,broker,The broker showed the client several stock portfolios for the client to get acquainted with the wide range of options.,client,$ACC_PRONOUN,repeated_np,False,False
167,2,"[0, 1]",The broker asked the client whether BLANK level of risk tolerance was low.,"['his', 'her']",$POSS_PRONOUN,client,The broker asked the client whether the broker's stock recommendations had been helpful.,broker,$POSS_PRONOUN,repeated_np,False,False
167,1,"[1, 0]",The broker asked the client whether BLANK stock recommendations had been helpful.,"['his', 'her']",$POSS_PRONOUN,broker,The broker asked the client whether the client's level of risk tolerance was low.,client,$POSS_PRONOUN,repeated_np,False,False
168,2,"[0, 1]",The chef spoke to the guest to ask if BLANK should make a different dessert.,"['he', 'she']",$NOM_PRONOUN,chef,The chef spoke to the guest to ask if the guest enjoyed the dessert.,guest,$NOM_PRONOUN,repeated_np,False,False
168,1,"[1, 0]",The chef spoke to the guest to ask if BLANK enjoyed the dessert.,"['he', 'she']",$NOM_PRONOUN,guest,The chef spoke to the guest to ask if the chef should make a different dessert.,chef,$NOM_PRONOUN,repeated_np,False,False
169,2,"[0, 1]",The chef spoke to the guest about the dessert for BLANK to get feedback on it.,"['him', 'her']",$ACC_PRONOUN,chef,The chef spoke to the guest about the dessert for the guest to give feedback.,guest,$ACC_PRONOUN,repeated_np,False,False
169,1,"[1, 0]",The chef spoke to the guest about the dessert for BLANK to give feedback.,"['him', 'her']",$ACC_PRONOUN,guest,The chef spoke to the guest about the dessert for the chef to get feedback on it.,chef,$ACC_PRONOUN,repeated_np,False,True
170,2,"[0, 1]",The chef told the guest that BLANK restaurant had only just opened.,"['his', 'her']",$POSS_PRONOUN,chef,The chef told the guest that the guest's feedback would be appreciated.,guest,$POSS_PRONOUN,repeated_np,False,False
170,1,"[1, 0]",The chef told the guest that BLANK feedback would be appreciated.,"['his', 'her']",$POSS_PRONOUN,guest,The chef told the guest that the chef's restaurant had only just opened.,chef,$POSS_PRONOUN,repeated_np,False,False
171,2,"[0, 1]",The doctor told the patient that BLANK would be on vacation next week.,"['he', 'she']",$NOM_PRONOUN,doctor,The doctor told the patient that the patient would be at risk without the vaccination.,patient,$NOM_PRONOUN,repeated_np,False,False
171,1,"[1, 0]",The doctor told the patient that BLANK would be at risk without the vaccination.,"['he', 'she']",$NOM_PRONOUN,patient,The doctor told the patient that the doctor would be on vacation next week.,doctor,$NOM_PRONOUN,repeated_np,False,False
172,2,"[0, 1]",The doctor asked the patient some medical questions for BLANK to decide what medications to prescribe.,"['him', 'her']",$ACC_PRONOUN,doctor,The doctor asked the patient some medical questions for the patient to answer as part of the intake.,patient,$ACC_PRONOUN,repeated_np,False,False
172,1,"[1, 0]",The doctor asked the patient some medical questions for BLANK to answer as part of the intake.,"['him', 'her']",$ACC_PRONOUN,patient,The doctor asked the patient some medical questions for the doctor to decide what medications to prescribe.,doctor,$ACC_PRONOUN,repeated_np,False,False
173,2,"[0, 1]",The doctor advised the patient to wait for BLANK confirmation before resuming exercise.,"['his', 'her']",$POSS_PRONOUN,doctor,The doctor advised the patient to wait for the patient's pain to subside before resuming exercise.,patient,$POSS_PRONOUN,repeated_np,False,False
